ds,y
2011-02-09 15:33:00,205.48
2011-02-09 16:57:00,119.15
2011-02-10 09:21:00,330.79
2011-02-10 09:29:00,1045.44
2011-02-10 09:43:00,113.10000000000001
2011-02-10 10:08:00,209.25
2011-02-10 10:17:00,493.5
2011-02-10 10:18:00,1592.61
2011-02-10 10:40:00,470.36
2011-02-10 11:16:00,198.8
2011-02-10 11:39:00,238.85
2011-02-10 11:40:00,1127.52
2011-02-10 11:41:00,191.0
2011-02-10 11:44:00,216.57999999999998
2011-02-10 11:46:00,310.5
2011-02-10 11:57:00,263.8
2011-02-10 12:13:00,597.3
2011-02-10 12:15:00,852.9200000000001
2011-02-10 12:19:00,320.52
2011-02-10 12:21:00,168.35
2011-02-10 12:32:00,801.6
2011-02-10 13:06:00,464.82
2011-02-10 13:08:00,0.0
2011-02-10 13:19:00,194.35
2011-02-10 13:27:00,62.6
2011-02-10 13:34:00,116.85
2011-02-10 13:54:00,264.03
2011-02-10 14:30:00,302.7
2011-02-10 14:46:00,384.6
2011-02-10 14:49:00,160.15
2011-02-10 14:51:00,520.5699999999999
2011-02-10 14:59:00,10.5
2011-02-10 15:24:00,160.4
2011-02-10 15:38:00,321.56
2011-02-10 15:40:00,343.92
2011-02-10 16:01:00,121.28
2011-02-10 16:17:00,511.0
2011-02-10 16:52:00,101.34
2011-02-10 17:19:00,197.94
2011-02-10 17:40:00,85.86
2011-02-10 17:54:00,107.65
2011-02-10 19:44:00,116.8
2011-02-10 19:49:00,106.8
2011-02-11 08:45:00,259.05
2011-02-11 09:11:00,610.2
2011-02-11 09:17:00,790.8
2011-02-11 10:06:00,335.3
2011-02-11 10:15:00,479.48
2011-02-11 10:26:00,354.11
2011-02-11 10:38:00,758.25
2011-02-11 10:57:00,136.3
2011-02-11 11:17:00,133.0
2011-02-11 11:22:00,2256.0
2011-02-11 11:23:00,468.0
2011-02-11 11:25:00,306.0
2011-02-11 11:28:00,1806.6
2011-02-11 11:31:00,382.5
2011-02-11 11:36:00,330.8
2011-02-11 11:38:00,223.20000000000002
2011-02-11 11:40:00,128.8
2011-02-11 11:57:00,724.75
2011-02-11 12:16:00,231.51
2011-02-11 12:22:00,494.51
2011-02-11 12:32:00,514.56
2011-02-11 12:36:00,610.5500000000001
2011-02-11 12:45:00,2355.9500000000003
2011-02-11 12:48:00,76.32000000000001
2011-02-11 12:49:00,137.89999999999998
2011-02-11 13:36:00,350.82
2011-02-11 13:50:00,324.25
2011-02-11 13:53:00,124.26
2011-02-11 13:54:00,313.8
2011-02-11 14:26:00,530.15
2011-02-11 15:12:00,377.48
2011-02-11 15:39:00,340.65
2011-02-11 15:56:00,1078.9
2011-02-11 16:19:00,9.25
2011-02-11 16:20:00,243.04
2011-02-11 17:06:00,2.42
2011-02-13 10:24:00,278.65
2011-02-13 11:13:00,178.75
2011-02-13 11:22:00,119.76
2011-02-13 11:36:00,741.85
2011-02-13 11:52:00,210.7
2011-02-13 12:03:00,526.1
2011-02-13 12:05:00,302.67
2011-02-13 12:17:00,401.0
2011-02-13 12:41:00,131.4
2011-02-13 12:48:00,233.96
2011-02-13 13:15:00,121.25
2011-02-13 13:22:00,132.25
2011-02-13 13:52:00,230.81
2011-02-13 14:16:00,140.35
2011-02-13 14:40:00,252.51
2011-02-13 15:02:00,76.75
2011-02-13 15:17:00,981.9
2011-02-13 15:18:00,112.46
2011-02-13 15:26:00,104.33
2011-02-13 16:05:00,436.18
2011-02-14 09:24:00,1374.21
2011-02-14 09:27:00,540.0
2011-02-14 09:31:00,309.5
2011-02-14 09:33:00,421.8
2011-02-14 09:45:00,2024.57
2011-02-14 09:47:00,3376.08
2011-02-14 09:57:00,3257.4
2011-02-14 10:10:00,416.11
2011-02-14 10:24:00,160.2
2011-02-14 10:52:00,321.05
2011-02-14 11:08:00,103.7
2011-02-14 11:22:00,1119.3600000000001
2011-02-14 11:57:00,1165.96
2011-02-14 12:11:00,642.29
2011-02-14 12:13:00,115.0
2011-02-14 12:16:00,105.57
2011-02-14 12:28:00,405.30000000000007
2011-02-14 12:36:00,317.12
2011-02-14 12:46:00,889.24
2011-02-14 12:53:00,379.74
2011-02-14 13:11:00,151.68
2011-02-14 13:19:00,109.5
2011-02-14 13:21:00,298.05
2011-02-14 14:03:00,197.82
2011-02-14 14:13:00,223.74
2011-02-14 14:14:00,288.95000000000005
2011-02-14 14:29:00,102.89999999999999
2011-02-14 14:39:00,901.6
2011-02-14 15:15:00,284.35
2011-02-14 15:23:00,316.89
2011-02-14 15:26:00,1380.4
2011-02-14 15:35:00,710.31
2011-02-14 15:37:00,424.15999999999997
2011-02-14 15:43:00,169.44
2011-02-15 08:18:00,367.76
2011-02-15 08:21:00,281.8
2011-02-15 09:20:00,347.15
2011-02-15 09:35:00,549.04
2011-02-15 09:46:00,3.75
2011-02-15 09:49:00,383.59999999999997
2011-02-15 09:50:00,17.700000000000003
2011-02-15 09:52:00,14022.92
2011-02-15 09:59:00,397.04
2011-02-15 10:17:00,615.0
2011-02-15 10:40:00,305.46
2011-02-15 10:41:00,1696.4
2011-02-15 10:45:00,793.5
2011-02-15 10:46:00,458.53
2011-02-15 10:49:00,160.15
2011-02-15 10:52:00,264.6
2011-02-15 11:30:00,1009.8
2011-02-15 11:31:00,920.33
2011-02-15 11:33:00,211.0
2011-02-15 11:40:00,257.97
2011-02-15 11:50:00,375.56
2011-02-15 11:52:00,91.2
2011-02-15 11:58:00,12.75
2011-02-15 12:05:00,181.8
2011-02-15 12:12:00,1023.84
2011-02-15 12:40:00,433.0
2011-02-15 12:48:00,589.34
2011-02-15 12:56:00,230.15
2011-02-15 13:00:00,120.16
2011-02-15 13:08:00,156.0
2011-02-15 13:12:00,66.0
2011-02-15 13:19:00,784.74
2011-02-15 13:50:00,127.95
2011-02-15 13:52:00,262.44
2011-02-15 13:53:00,181.5
2011-02-15 14:02:00,269.59
2011-02-15 14:08:00,74.34
2011-02-15 14:17:00,255.6
2011-02-15 14:19:00,570.02
2011-02-15 14:30:00,570.76
2011-02-15 14:44:00,1784.71
2011-02-15 14:49:00,856.26
2011-02-15 14:50:00,3506.2400000000002
2011-02-15 15:00:00,75.0
2011-02-15 15:04:00,241.34
2011-02-15 15:41:00,122.39999999999999
2011-02-15 15:44:00,165.0
2011-02-15 15:49:00,855.9999999999999
2011-02-15 15:51:00,303.57
2011-02-15 16:27:00,89.2
2011-02-15 17:02:00,344.69
2011-02-16 08:15:00,210.2
2011-02-16 08:37:00,175.5
2011-02-16 09:03:00,77.5
2011-02-16 09:08:00,363.36
2011-02-16 09:11:00,377.32
2011-02-16 09:25:00,363.7
2011-02-16 09:45:00,142.4
2011-02-16 09:56:00,1683.9
2011-02-16 10:04:00,1129.3500000000001
2011-02-16 10:25:00,254.44
2011-02-16 10:32:00,398.51
2011-02-16 10:33:00,20.38
2011-02-16 10:34:00,81.6
2011-02-16 10:38:00,424.85
2011-02-16 10:47:00,698.26
2011-02-16 10:50:00,173.05
2011-02-16 10:53:00,779.1
2011-02-16 10:56:00,112.45
2011-02-16 11:03:00,184.18
2011-02-16 11:18:00,891.35
2011-02-16 11:37:00,375.78000000000003
2011-02-16 11:45:00,919.66
2011-02-16 11:53:00,285.24
2011-02-16 11:54:00,434.6
2011-02-16 11:58:00,87.8
2011-02-16 11:59:00,129.97
2011-02-16 12:02:00,196.87
2011-02-16 12:10:00,144.0
2011-02-16 12:11:00,254.19
2011-02-16 12:13:00,390.0
2011-02-16 12:15:00,306.0
2011-02-16 12:33:00,296.5
2011-02-16 12:46:00,399.22
2011-02-16 12:47:00,132.60000000000002
2011-02-16 12:48:00,621.69
2011-02-16 12:49:00,826.53
2011-02-16 12:59:00,398.79
2011-02-16 13:00:00,178.66
2011-02-16 13:02:00,639.44
2011-02-16 13:11:00,308.78000000000003
2011-02-16 13:14:00,843.52
2011-02-16 13:16:00,314.4
2011-02-16 13:44:00,348.57000000000005
2011-02-16 14:01:00,76.32000000000001
2011-02-16 14:18:00,94.31
2011-02-16 14:27:00,1853.52
2011-02-16 14:40:00,388.05
2011-02-16 14:44:00,321.25
2011-02-16 14:48:00,233.42000000000002
2011-02-16 14:56:00,519.08
2011-02-16 15:13:00,328.40000000000003
2011-02-16 15:43:00,786.8399999999999
2011-02-16 15:51:00,149.46
2011-02-16 16:31:00,257.85
2011-02-16 16:40:00,133.0
2011-02-16 16:56:00,193.01
2011-02-16 16:57:00,772.8000000000001
2011-02-16 16:58:00,17.700000000000003
2011-02-17 08:23:00,640.1
2011-02-17 08:40:00,597.58
2011-02-17 08:58:00,152.7
2011-02-17 09:47:00,202.9
2011-02-17 09:52:00,105.5
2011-02-17 09:53:00,84.0
2011-02-17 10:04:00,244.68
2011-02-17 10:08:00,250.0
2011-02-17 10:30:00,479.1
2011-02-17 10:51:00,235.79
2011-02-17 11:01:00,281.12
2011-02-17 11:05:00,331.2
2011-02-17 11:46:00,304.65999999999997
2011-02-17 11:58:00,114.05000000000001
2011-02-17 12:01:00,1019.42
2011-02-17 12:21:00,228.26999999999998
2011-02-17 12:23:00,373.98
2011-02-17 12:24:00,655.28
2011-02-17 12:27:00,1131.46
2011-02-17 12:29:00,1257.8700000000001
2011-02-17 12:33:00,304.65
2011-02-17 12:42:00,897.27
2011-02-17 12:43:00,1097.58
2011-02-17 12:47:00,55.44
2011-02-17 12:48:00,46.199999999999996
2011-02-17 12:51:00,790.86
2011-02-17 12:55:00,414.0
2011-02-17 12:59:00,147.33
2011-02-17 13:16:00,166.6
2011-02-17 13:28:00,161.95
2011-02-17 13:47:00,175.75
2011-02-17 13:54:00,205.5
2011-02-17 13:57:00,278.1
2011-02-17 14:04:00,161.28
2011-02-17 14:11:00,347.1
2011-02-17 14:17:00,928.58
2011-02-17 14:19:00,175.04
2011-02-17 14:26:00,8.25
2011-02-17 14:36:00,200.59
2011-02-17 14:42:00,301.76
2011-02-17 14:49:00,640.14
2011-02-17 14:51:00,152.65
2011-02-17 15:03:00,110.98
2011-02-17 15:40:00,57.599999999999994
2011-02-17 15:50:00,145.2
2011-02-17 16:35:00,100.5
2011-02-17 16:43:00,53.400000000000006
2011-02-17 16:59:00,147.20000000000002
2011-02-17 17:05:00,15.0
2011-02-17 17:34:00,333.0
2011-02-17 19:16:00,118.80000000000001
2011-02-17 19:21:00,101.25
2011-02-17 19:36:00,145.57999999999998
2011-02-18 08:34:00,401.57
2011-02-18 08:47:00,311.55
2011-02-18 09:04:00,904.85
2011-02-18 09:41:00,152.4
2011-02-18 09:43:00,377.27000000000004
2011-02-18 10:03:00,398.22
2011-02-18 10:07:00,96.9
2011-02-18 10:11:00,825.0
2011-02-18 10:16:00,298.73
2011-02-18 10:32:00,359.8
2011-02-18 10:42:00,77.28
2011-02-18 10:53:00,968.3
2011-02-18 11:18:00,201.12
2011-02-18 11:27:00,623.78
2011-02-18 11:36:00,162.7
2011-02-18 11:53:00,314.68
2011-02-18 11:54:00,2807.31
2011-02-18 11:56:00,214.04999999999998
2011-02-18 12:02:00,307.4
2011-02-18 12:13:00,301.85
2011-02-18 12:27:00,518.2
2011-02-18 12:28:00,256.0
2011-02-18 12:31:00,1092.43
2011-02-18 12:56:00,177.9
2011-02-18 13:10:00,179.6
2011-02-18 13:26:00,428.22
2011-02-18 13:29:00,61.0
2011-02-18 13:32:00,799.38
2011-02-18 14:18:00,341.7
2011-02-18 14:21:00,245.91
2011-02-18 15:21:00,212.56
2011-02-18 15:23:00,6.3
2011-02-18 15:41:00,34.0
2011-02-18 15:45:00,5.1
2011-02-20 10:16:00,358.8
2011-02-20 10:28:00,645.56
2011-02-20 10:29:00,94.89999999999999
2011-02-20 10:43:00,136.0
2011-02-20 10:51:00,400.45
2011-02-20 10:56:00,560.15
2011-02-20 11:28:00,42.0
2011-02-20 11:39:00,111.67
2011-02-20 12:01:00,111.88
2011-02-20 12:14:00,138.83
2011-02-20 12:23:00,1271.55
2011-02-20 12:32:00,177.68
2011-02-20 13:06:00,149.55
2011-02-20 13:13:00,173.91
2011-02-20 13:18:00,589.11
2011-02-20 13:21:00,542.15
2011-02-20 13:46:00,333.6
2011-02-20 13:52:00,752.14
2011-02-20 14:01:00,302.37
2011-02-20 14:08:00,893.16
2011-02-20 14:21:00,540.94
2011-02-20 14:31:00,535.32
2011-02-20 14:38:00,141.69
2011-02-20 15:06:00,209.05
2011-02-20 15:43:00,113.85
2011-02-20 15:51:00,298.38
2011-02-21 08:38:00,603.42
2011-02-21 08:50:00,504.72
2011-02-21 09:09:00,355.40000000000003
2011-02-21 09:45:00,305.15999999999997
2011-02-21 09:52:00,192.31
2011-02-21 09:55:00,45.0
2011-02-21 09:58:00,328.88
2011-02-21 10:07:00,567.8399999999999
2011-02-21 10:11:00,399.6
2011-02-21 10:28:00,11956.1
2011-02-21 10:32:00,6323.38
2011-02-21 10:36:00,113.93
2011-02-21 10:41:00,659.28
2011-02-21 10:53:00,525.3399999999999
2011-02-21 11:10:00,1159.47
2011-02-21 11:35:00,146.8
2011-02-21 11:42:00,973.6500000000001
2011-02-21 12:29:00,185.39999999999998
2011-02-21 12:53:00,306.0
2011-02-21 12:54:00,773.66
2011-02-21 12:58:00,732.36
2011-02-21 13:07:00,834.22
2011-02-21 13:21:00,558.59
2011-02-21 13:40:00,892.95
2011-02-21 13:51:00,320.69
2011-02-21 14:04:00,320.69
2011-02-21 14:38:00,250.23999999999998
2011-02-21 14:58:00,143.4
2011-02-21 15:04:00,1117.8
2011-02-21 15:20:00,560.47
2011-02-21 15:30:00,171.04999999999998
2011-02-21 17:35:00,211.0
2011-02-21 17:42:00,262.93
2011-02-22 08:24:00,108.15
2011-02-22 09:00:00,528.27
2011-02-22 09:01:00,437.9
2011-02-22 09:10:00,634.2
2011-02-22 09:11:00,364.32000000000005
2011-02-22 09:13:00,79.2
2011-02-22 09:15:00,165.0
2011-02-22 10:00:00,253.75
2011-02-22 10:09:00,380.34000000000003
2011-02-22 10:43:00,3202.9199999999996
2011-02-22 10:59:00,131.8
2011-02-22 11:02:00,307.25
2011-02-22 11:05:00,35.400000000000006
2011-02-22 11:20:00,487.75
2011-02-22 11:33:00,325.42
2011-02-22 11:41:00,139.8
2011-02-22 11:43:00,395.1
2011-02-22 11:46:00,513.06
2011-02-22 11:58:00,1240.4
2011-02-22 12:06:00,373.74
2011-02-22 12:13:00,402.65999999999997
2011-02-22 12:24:00,324.05
2011-02-22 12:40:00,53.5
2011-02-22 12:51:00,1972.7
2011-02-22 12:53:00,479.76
2011-02-22 12:56:00,113.44
2011-02-22 13:02:00,440.83
2011-02-22 13:08:00,2346.34
2011-02-22 13:18:00,425.92
2011-02-22 13:20:00,220.1
2011-02-22 13:47:00,590.03
2011-02-22 13:59:00,574.02
2011-02-22 14:10:00,65.09
2011-02-22 14:43:00,426.6
2011-02-22 14:55:00,664.45
2011-02-22 15:00:00,250.68
2011-02-22 15:09:00,1980.82
2011-02-22 15:10:00,1355.94
2011-02-22 15:14:00,292.63
2011-02-22 15:22:00,181.13
2011-02-22 15:45:00,3211.7
2011-02-22 15:46:00,825.04
2011-02-22 15:59:00,116.09
2011-02-22 16:03:00,141.48
2011-02-22 16:13:00,450.78
2011-02-22 16:15:00,254.12
2011-02-22 16:19:00,9.6
2011-02-22 17:13:00,666.89
2011-02-22 17:20:00,7.8
2011-02-22 17:25:00,212.52
2011-02-23 08:29:00,312.55
2011-02-23 08:46:00,432.90000000000003
2011-02-23 08:48:00,1480.2
2011-02-23 09:09:00,723.63
2011-02-23 09:14:00,622.88
2011-02-23 09:25:00,94.0
2011-02-23 09:30:00,411.02
2011-02-23 09:38:00,341.2
2011-02-23 09:44:00,185.0
2011-02-23 09:53:00,259.2
2011-02-23 09:54:00,172.79999999999998
2011-02-23 10:10:00,271.68
2011-02-23 10:27:00,903.86
2011-02-23 10:44:00,649.02
2011-02-23 10:46:00,182.75
2011-02-23 10:57:00,151.55
2011-02-23 10:58:00,312.40999999999997
2011-02-23 11:11:00,417.96
2011-02-23 11:32:00,220.53000000000003
2011-02-23 12:00:00,726.83
2011-02-23 12:03:00,452.91
2011-02-23 12:04:00,123.30000000000001
2011-02-23 12:18:00,354.56
2011-02-23 12:25:00,499.70000000000005
2011-02-23 12:27:00,757.68
2011-02-23 12:33:00,322.24
2011-02-23 12:37:00,1329.36
2011-02-23 12:41:00,218.88
2011-02-23 12:50:00,385.46000000000004
2011-02-23 13:21:00,432.29
2011-02-23 13:37:00,497.59
2011-02-23 13:43:00,158.4
2011-02-23 13:44:00,187.65
2011-02-23 13:45:00,431.67
2011-02-23 13:48:00,310.08
2011-02-23 13:57:00,376.74
2011-02-23 14:29:00,114.07
2011-02-23 14:40:00,346.28
2011-02-23 14:50:00,419.43
2011-02-23 15:03:00,229.5
2011-02-23 15:11:00,171.85
2011-02-23 15:41:00,8.5
2011-02-23 15:53:00,1023.71
2011-02-23 16:23:00,104.95
2011-02-23 16:37:00,224.91
2011-02-23 16:41:00,485.03999999999996
2011-02-23 16:44:00,344.0
2011-02-23 16:45:00,95.75999999999999
2011-02-23 17:15:00,69.59
2011-02-24 09:05:00,109.0
2011-02-24 09:08:00,291.0
2011-02-24 09:28:00,900.02
2011-02-24 09:32:00,2945.08
2011-02-24 09:36:00,18.75
2011-02-24 10:10:00,769.24
2011-02-24 10:15:00,188.5
2011-02-24 10:25:00,310.71000000000004
2011-02-24 10:29:00,161.41
2011-02-24 10:34:00,145.92
2011-02-24 10:50:00,596.79
2011-02-24 11:11:00,169.32999999999998
2011-02-24 11:15:00,101.19
2011-02-24 11:38:00,339.4
2011-02-24 11:42:00,205.16
2011-02-24 11:54:00,504.56
2011-02-24 11:55:00,308.95
2011-02-24 12:00:00,77.95
2011-02-24 12:01:00,596.24
2011-02-24 12:09:00,553.76
2011-02-24 12:22:00,214.71
2011-02-24 12:25:00,25.5
2011-02-24 12:27:00,129.2
2011-02-24 12:32:00,190.93
2011-02-24 12:41:00,295.15
2011-02-24 13:43:00,405.03000000000003
2011-02-24 13:46:00,311.25
2011-02-24 13:54:00,116.19999999999999
2011-02-24 14:13:00,528.32
2011-02-24 14:15:00,462.95
2011-02-24 14:27:00,363.65
2011-02-24 14:32:00,2575.58
2011-02-24 15:01:00,392.12
2011-02-24 15:12:00,303.22
2011-02-24 15:26:00,127.86
2011-02-24 15:39:00,314.36
2011-02-24 15:41:00,179.04
2011-02-24 15:42:00,132.17000000000002
2011-02-24 15:56:00,296.25
2011-02-24 16:30:00,836.24
2011-02-24 16:31:00,884.25
2011-02-24 16:35:00,400.8
2011-02-24 16:46:00,180.68
2011-02-24 17:14:00,79.2
2011-02-24 17:18:00,246.32
2011-02-24 17:28:00,234.0
2011-02-24 17:50:00,89.30000000000001
2011-02-24 17:51:00,15.9
2011-02-24 18:14:00,310.92
2011-02-24 18:26:00,198.51
2011-02-24 18:59:00,1340.32
2011-02-25 08:14:00,307.2
2011-02-25 08:44:00,1012.82
2011-02-25 09:01:00,389.5
2011-02-25 09:09:00,544.03
2011-02-25 09:37:00,1295.3999999999999
2011-02-25 10:09:00,351.56
2011-02-25 10:10:00,141.79999999999998
2011-02-25 10:19:00,455.28000000000003
2011-02-25 10:25:00,169.94
2011-02-25 10:29:00,365.1
2011-02-25 10:39:00,929.22
2011-02-25 10:46:00,292.40000000000003
2011-02-25 10:53:00,847.38
2011-02-25 11:30:00,676.9200000000001
2011-02-25 11:32:00,299.8
2011-02-25 11:33:00,812.7
2011-02-25 11:53:00,287.58000000000004
2011-02-25 11:56:00,297.64
2011-02-25 12:28:00,381.6
2011-02-25 12:37:00,234.15
2011-02-25 12:40:00,317.38
2011-02-25 12:43:00,278.28000000000003
2011-02-25 12:48:00,741.26
2011-02-25 13:05:00,43.650000000000006
2011-02-25 13:08:00,20.4
2011-02-25 13:09:00,467.52
2011-02-25 13:15:00,502.85
2011-02-25 13:40:00,176.05
2011-02-25 13:51:00,258.3
2011-02-25 13:53:00,302.86
2011-02-25 13:56:00,759.08
2011-02-25 14:03:00,74.60000000000001
2011-02-25 14:11:00,371.39
2011-02-25 14:24:00,522.75
2011-02-25 14:25:00,678.15
2011-02-25 14:51:00,247.8
2011-02-25 15:21:00,264.7
2011-02-25 15:27:00,69.0
2011-02-25 15:32:00,532.72
2011-02-25 15:35:00,401.37
2011-02-25 15:37:00,476.8
2011-02-25 16:42:00,179.35
2011-02-25 17:03:00,430.26
2011-02-25 17:25:00,169.15
2011-02-27 10:02:00,386.90000000000003
2011-02-27 10:13:00,67.23
2011-02-27 10:22:00,373.65
2011-02-27 10:30:00,524.95
2011-02-27 10:41:00,845.1
2011-02-27 11:05:00,202.1
2011-02-27 11:31:00,333.92
2011-02-27 11:40:00,644.75
2011-02-27 11:42:00,327.84999999999997
2011-02-27 11:48:00,180.65
2011-02-27 11:53:00,109.85
2011-02-27 11:57:00,375.16999999999996
2011-02-27 11:58:00,110.6
2011-02-27 12:27:00,333.48
2011-02-27 12:41:00,723.7
2011-02-27 12:45:00,6.6
2011-02-27 12:48:00,486.65000000000003
2011-02-27 12:49:00,299.14
2011-02-27 13:03:00,317.87
2011-02-27 13:04:00,277.17
2011-02-27 13:47:00,406.74
2011-02-27 13:52:00,14.95
2011-02-27 14:07:00,275.25
2011-02-27 14:26:00,134.72
2011-02-27 14:29:00,154.5
2011-02-27 14:43:00,412.55
2011-02-27 14:44:00,239.17000000000002
2011-02-27 14:49:00,258.4
2011-02-27 15:25:00,240.60000000000002
2011-02-27 15:42:00,240.0
2011-02-27 15:59:00,222.29
2011-02-28 08:43:00,549.26
2011-02-28 09:26:00,626.65
2011-02-28 09:28:00,306.70000000000005
2011-02-28 09:33:00,319.9
2011-02-28 09:43:00,147.9
2011-02-28 10:07:00,10.08
2011-02-28 10:30:00,102.89999999999999
2011-02-28 10:33:00,301.91
2011-02-28 10:35:00,683.98
2011-02-28 10:37:00,421.6
2011-02-28 10:40:00,103.65
2011-02-28 10:55:00,441.92
2011-02-28 11:19:00,928.08
2011-02-28 11:43:00,353.43
2011-02-28 11:46:00,513.45
2011-02-28 11:57:00,11.9
2011-02-28 11:58:00,720.86
2011-02-28 12:08:00,149.95
2011-02-28 12:14:00,308.44
2011-02-28 12:19:00,251.9
2011-02-28 12:27:00,736.7
2011-02-28 12:46:00,50.76
2011-02-28 12:47:00,306.84
2011-02-28 12:57:00,203.35
2011-02-28 13:09:00,425.5
2011-02-28 13:25:00,122.0
2011-02-28 13:27:00,414.7
2011-02-28 13:28:00,584.35
2011-02-28 13:31:00,13.05
2011-02-28 13:34:00,195.0
2011-02-28 13:35:00,480.90000000000003
2011-02-28 13:39:00,216.04999999999998
2011-02-28 13:40:00,173.7
2011-02-28 13:41:00,109.95
2011-02-28 14:03:00,239.13
2011-02-28 14:15:00,170.04999999999998
2011-02-28 14:42:00,200.72
2011-02-28 14:45:00,176.5
2011-02-28 14:48:00,154.99
2011-02-28 14:59:00,314.90000000000003
2011-02-28 15:00:00,249.57
2011-02-28 15:04:00,79.2
2011-02-28 15:05:00,229.9
2011-02-28 15:18:00,109.8
2011-02-28 15:19:00,598.96
2011-02-28 15:32:00,242.95
2011-02-28 15:39:00,240.25
2011-02-28 16:36:00,190.7
2011-02-28 16:39:00,158.68
2011-02-28 17:01:00,463.40999999999997
2011-03-01 08:30:00,235.35
2011-03-01 08:35:00,521.1
2011-03-01 08:49:00,200.10000000000002
2011-03-01 08:58:00,34.0
2011-03-01 09:03:00,182.7
2011-03-01 09:22:00,161.8
2011-03-01 09:33:00,1943.4
2011-03-01 09:35:00,2474.62
2011-03-01 09:47:00,79.2
2011-03-01 09:52:00,54.300000000000004
2011-03-01 10:08:00,307.62
2011-03-01 10:19:00,897.8
2011-03-01 10:25:00,72.12
2011-03-01 10:26:00,256.85
2011-03-01 10:31:00,352.2
2011-03-01 10:38:00,133.25
2011-03-01 11:02:00,395.33
2011-03-01 11:30:00,110.75
2011-03-01 11:36:00,122.5
2011-03-01 11:42:00,117.0
2011-03-01 11:48:00,1390.06
2011-03-01 11:55:00,470.88
2011-03-01 12:01:00,210.3
2011-03-01 12:07:00,313.58
2011-03-01 12:09:00,762.5
2011-03-01 12:24:00,323.16
2011-03-01 12:26:00,794.06
2011-03-01 12:46:00,297.16
2011-03-01 12:48:00,204.5
2011-03-01 12:51:00,498.15000000000003
2011-03-01 12:58:00,317.15
2011-03-01 13:04:00,13.2
2011-03-01 13:19:00,133.11
2011-03-01 13:40:00,138.15
2011-03-01 13:45:00,172.67
2011-03-01 13:51:00,186.33
2011-03-01 13:55:00,242.03
2011-03-01 14:11:00,559.12
2011-03-01 14:26:00,556.32
2011-03-01 14:42:00,412.32
2011-03-01 14:47:00,2541.15
2011-03-01 14:53:00,310.78
2011-03-01 14:56:00,580.57
2011-03-01 14:57:00,144.35
2011-03-01 14:58:00,268.6
2011-03-01 15:01:00,329.34000000000003
2011-03-01 15:12:00,34.75
2011-03-01 15:16:00,417.2
2011-03-01 15:47:00,119.65
2011-03-01 15:49:00,2.5
2011-03-01 15:52:00,840.3
2011-03-01 16:34:00,272.05
2011-03-01 16:53:00,551.2
2011-03-01 17:28:00,234.35
2011-03-01 17:32:00,338.34
2011-03-02 08:26:00,463.0
2011-03-02 08:41:00,1375.24
2011-03-02 09:03:00,1642.5
2011-03-02 09:04:00,194.55
2011-03-02 09:05:00,162.3
2011-03-02 09:24:00,312.18
2011-03-02 09:33:00,382.1
2011-03-02 09:49:00,312.38
2011-03-02 10:20:00,76.32000000000001
2011-03-02 10:49:00,134.97
2011-03-02 11:07:00,172.6
2011-03-02 11:32:00,122.07
2011-03-02 11:43:00,1463.47
2011-03-02 11:48:00,828.84
2011-03-02 12:03:00,501.99
2011-03-02 12:10:00,848.05
2011-03-02 12:18:00,615.33
2011-03-02 12:21:00,388.3
2011-03-02 12:24:00,852.8100000000001
2011-03-02 12:43:00,838.8000000000001
2011-03-02 13:03:00,453.79
2011-03-02 13:35:00,603.17
2011-03-02 13:42:00,576.0
2011-03-02 13:56:00,85.0
2011-03-02 14:16:00,374.64
2011-03-02 14:34:00,337.1
2011-03-02 14:39:00,100.43
2011-03-02 14:41:00,286.61
2011-03-02 14:43:00,430.5
2011-03-02 14:46:00,150.83
2011-03-02 14:50:00,306.7
2011-03-02 14:58:00,374.0
2011-03-02 15:15:00,207.50000000000003
2011-03-02 15:28:00,183.0
2011-03-02 16:17:00,108.32000000000001
2011-03-02 16:26:00,779.92
2011-03-02 16:34:00,1193.88
2011-03-02 16:35:00,15.299999999999999
2011-03-02 17:21:00,151.07
2011-03-02 17:32:00,1.9
2011-03-02 17:33:00,279.53
2011-03-03 08:24:00,936.83
2011-03-03 08:36:00,96.75
2011-03-03 09:25:00,114.84
2011-03-03 09:26:00,1396.0
2011-03-03 09:39:00,105.45
2011-03-03 09:41:00,436.68
2011-03-03 10:09:00,345.85
2011-03-03 10:26:00,137.1
2011-03-03 10:34:00,306.94
2011-03-03 10:55:00,1120.53
2011-03-03 10:59:00,16726.84
2011-03-03 11:07:00,134.5
2011-03-03 11:34:00,183.65
2011-03-03 11:40:00,482.81
2011-03-03 12:00:00,124.68
2011-03-03 12:06:00,757.41
2011-03-03 12:20:00,38.4
2011-03-03 12:24:00,309.38
2011-03-03 12:27:00,348.2
2011-03-03 12:30:00,76.1
2011-03-03 12:35:00,303.03
2011-03-03 12:41:00,210.05
2011-03-03 12:53:00,191.95
2011-03-03 13:14:00,225.9
2011-03-03 13:45:00,2114.71
2011-03-03 14:04:00,475.44
2011-03-03 14:05:00,222.3
2011-03-03 14:09:00,73.92
2011-03-03 14:12:00,410.0
2011-03-03 14:43:00,727.6
2011-03-03 14:56:00,294.33
2011-03-03 15:02:00,187.11
2011-03-03 15:11:00,148.49
2011-03-03 15:17:00,137.62
2011-03-03 15:30:00,249.84
2011-03-03 15:31:00,774.25
